626	0.021	0.272	1.000	0.762	1.849
627	0.010	0.261	1.000	0.765	1.904
628	0.018	0.243	0.999	0.772	1.797
629	0.011	0.232	1.000	0.780	1.913
630	0.003	0.224	1.000	0.777	1.898
631	0.010	0.215	1.000	0.782	1.843
632	0.040	0.234	0.999	0.784	1.890
633	0.014	0.254	1.000	0.784	1.781
634	0.028	0.219	1.000	0.783	1.860
635	0.027	0.195	0.999	0.788	1.838
636	0.004	0.191	1.000	0.790	1.845
637	0.019	0.215	1.000	0.786	1.799
638	0.006	0.242	1.000	0.780	1.983
639	0.008	0.248	1.000	0.780	1.862
640	0.012	0.242	1.000	0.780	1.859
641	0.032	0.229	0.999	0.777	1.825
642	0.013	0.216	1.000	0.776	1.760
643	0.008	0.215	1.000	0.775	1.823
644	0.006	0.215	1.000	0.776	1.784
645	0.015	0.237	1.000	0.774	1.920
646	0.017	0.254	1.000	0.770	1.867
647	0.014	0.256	1.000	0.771	1.817
648	0.017	0.230	1.000	0.774	1.927
649	0.022	0.223	1.000	0.776	1.860
650	0.016	0.239	1.000	0.775	1.766
651	0.008	0.254	1.000	0.774	1.775
652	0.008	0.246	1.000	0.777	1.815
653	0.009	0.229	1.000	0.779	1.787
654	0.007	0.223	1.000	0.782	1.765
655	0.018	0.227	1.000	0.778	1.816
656	0.004	0.234	1.000	0.775	1.833
657	0.020	0.259	1.000	0.773	1.885
658	0.016	0.280	1.000	0.765	1.882
659	0.019	0.249	1.000	0.763	1.888
660	0.031	0.232	0.999	0.769	1.829
661	0.004	0.236	1.000	0.776	1.800
662	0.005	0.235	1.000	0.778	1.900
663	0.005	0.232	1.000	0.778	1.776
664	0.005	0.231	1.000	0.779	1.804
665	0.004	0.232	1.000	0.780	1.783
666	0.016	0.243	1.000	0.777	1.879
667	0.006	0.265	1.000	0.773	1.963
668	0.011	0.258	1.000	0.768	1.847
669	0.007	0.248	1.000	0.767	2.051
670	0.014	0.248	1.000	0.765	1.953
671	0.019	0.260	1.000	0.762	1.814
672	0.005	0.262	1.000	0.760	1.776
673	0.015	0.263	1.000	0.760	1.795
674	0.009	0.255	1.000	0.759	1.808
675	0.005	0.241	1.000	0.760	1.835
676	0.006	0.232	1.000	0.764	1.752
677	0.012	0.236	1.000	0.764	1.788
678	0.014	0.260	1.000	0.767	1.832
679	0.015	0.273	1.000	0.765	1.697
680	0.015	0.266	1.000	0.766	1.800
681	0.014	0.259	1.000	0.769	1.954
682	0.016	0.252	1.000	0.768	1.830
683	0.014	0.251	1.000	0.767	1.914
684	0.012	0.259	1.000	0.766	1.811
685	0.006	0.259	1.000	0.765	1.907
686	0.004	0.244	1.000	0.766	1.833
687	0.015	0.244	1.000	0.765	1.864
688	0.009	0.256	1.000	0.764	1.900
689	0.005	0.272	1.000	0.763	1.942
690	0.019	0.273	1.000	0.761	1.879
691	0.016	0.269	1.000	0.764	1.793
692	0.014	0.243	1.000	0.768	1.797
693	0.014	0.226	1.000	0.775	1.723
694	0.006	0.214	1.000	0.782	1.738
695	0.039	0.239	0.999	0.790	1.919
696	0.021	0.256	1.000	0.799	1.776
697	0.043	0.207	0.998	0.795	1.824
698	0.007	0.196	1.000	0.794	1.829
699	0.022	0.196	1.000	0.796	1.764
700	0.012	0.231	1.000	0.793	1.866
701	0.028	0.222	1.000	0.793	1.918
702	0.026	0.202	0.999	0.795	1.788
703	0.021	0.204	1.000	0.793	1.817
704	0.011	0.215	1.000	0.790	1.798
705	0.013	0.210	1.000	0.789	1.789
706	0.010	0.193	1.000	0.789	1.796
707	0.010	0.198	1.000	0.791	1.821
708	0.019	0.212	1.000	0.792	1.790
709	0.007	0.210	1.000	0.792	1.792
710	0.014	0.202	1.000	0.792	1.788
711	0.019	0.201	1.000	0.790	1.847
712	0.005	0.209	1.000	0.790	1.770
713	0.012	0.210	1.000	0.790	1.812
714	0.014	0.228	1.000	0.787	1.889
715	0.009	0.242	1.000	0.783	1.836
716	0.016	0.242	1.000	0.784	1.884
717	0.017	0.223	1.000	0.785	1.906
718	0.009	0.213	1.000	0.784	1.859
719	0.020	0.228	0.999	0.778	1.763
720	0.007	0.254	1.000	0.775	1.950
721	0.011	0.239	1.000	0.774	1.836
722	0.010	0.214	1.000	0.776	1.767
723	0.016	0.214	1.000	0.770	1.790
724	0.006	0.235	1.000	0.768	1.776
725	0.003	0.260	1.000	0.767	1.917
726	0.008	0.257	1.000	0.767	1.823
727	0.026	0.231	1.000	0.769	1.879
728	0.005	0.225	1.000	0.770	1.887
729	0.023	0.235	1.000	0.771	1.783
730	0.004	0.264	1.000	0.766	1.903
731	0.006	0.277	1.000	0.758	1.858
732	0.012	0.268	1.000	0.757	1.800
733	0.008	0.263	1.000	0.756	1.885
734	0.005	0.261	1.000	0.757	1.863
735	0.009	0.282	1.000	0.751	1.983
736	0.007	0.287	1.000	0.751	1.785
737	0.008	0.281	1.000	0.748	1.757
738	0.008	0.284	1.000	0.748	1.766
739	0.004	0.292	1.000	0.746	1.758
740	0.015	0.297	1.000	0.742	1.926
741	0.011	0.293	1.000	0.738	1.866
742	0.003	0.298	1.000	0.736	1.841
743	0.012	0.309	1.000	0.732	1.797
744	0.011	0.298	1.000	0.735	1.806
745	0.013	0.278	1.000	0.739	1.817
746	0.010	0.278	1.000	0.738	1.799
747	0.013	0.286	1.000	0.738	1.904
748	0.015	0.320	0.999	0.735	1.900
749	0.010	0.326	1.000	0.733	1.890
750	0.008	0.308	1.000	0.732	1.740
751	0.008	0.299	1.000	0.734	1.889
752	0.015	0.288	1.000	0.738	1.836
753	0.006	0.281	1.000	0.740	1.848
754	0.010	0.284	1.000	0.742	1.859
755	0.005	0.289	1.000	0.742	1.911
756	0.009	0.303	1.000	0.743	1.757
757	0.011	0.316	1.000	0.743	1.925
758	0.010	0.298	1.000	0.745	1.797
759	0.002	0.279	1.000	0.746	1.863
760	0.014	0.283	1.000	0.748	1.833
761	0.001	0.291	1.000	0.749	1.868
762	0.013	0.303	1.000	0.748	1.832
763	0.005	0.296	1.000	0.747	1.788
764	0.018	0.286	1.000	0.747	1.787
765	0.007	0.292	1.000	0.750	1.890
766	0.003	0.293	1.000	0.752	1.801
767	0.008	0.287	1.000	0.750	1.846
768	0.003	0.281	1.000	0.749	1.963
769	0.011	0.294	1.000	0.748	1.770
770	0.002	0.330	1.000	0.741	1.791
771	0.005	0.337	1.000	0.736	1.819
772	0.006	0.327	1.000	0.735	1.799
773	0.005	0.304	1.000	0.737	1.933
774	0.014	0.296	1.000	0.738	1.891
775	0.038	0.333	0.998	0.737	1.931
776	0.020	0.371	1.000	0.737	1.843
777	0.019	0.354	1.000	0.736	1.781
778	0.009	0.298	1.000	0.742	1.871
779	0.018	0.282	1.000	0.740	1.874
780	0.020	0.293	1.000	0.740	1.796
781	0.002	0.320	1.000	0.739	1.812
782	0.008	0.331	1.000	0.738	1.838
783	0.011	0.302	1.000	0.737	1.861
784	0.017	0.283	1.000	0.738	1.819
785	0.007	0.280	1.000	0.738	1.757
786	0.009	0.302	1.000	0.739	1.936
787	0.011	0.313	1.000	0.739	1.930
788	0.002	0.315	1.000	0.738	1.861
789	0.004	0.308	1.000	0.739	1.877
790	0.010	0.301	1.000	0.740	1.895
791	0.002	0.298	1.000	0.740	1.811
792	0.007	0.308	1.000	0.738	1.757
793	0.008	0.323	1.000	0.732	1.765
794	0.007	0.338	1.000	0.728	1.895
795	0.009	0.339	1.000	0.724	1.895
796	0.002	0.336	1.000	0.722	1.836
797	0.016	0.333	1.000	0.722	1.883
798	0.017	0.324	1.000	0.729	1.755
799	0.011	0.305	1.000	0.732	1.954
800	0.007	0.299	1.000	0.735	1.800
801	0.006	0.325	1.000	0.736	1.994
802	0.006	0.327	1.000	0.736	1.789
803	0.005	0.312	1.000	0.738	1.795
804	0.002	0.294	1.000	0.742	1.960
805	0.009	0.305	1.000	0.742	1.827
806	0.004	0.344	1.000	0.740	1.985
807	0.011	0.334	1.000	0.748	1.881
808	0.002	0.316	1.000	0.750	1.903
809	0.007	0.309	1.000	0.752	1.832
810	0.003	0.302	1.000	0.752	1.816
811	0.017	0.320	1.000	0.749	1.860
812	0.004	0.349	1.000	0.742	1.923
813	0.009	0.361	1.000	0.741	1.837
814	0.012	0.327	1.000	0.748	1.839
815	0.002	0.296	1.000	0.752	1.815
816	0.013	0.285	1.000	0.754	1.882
817	0.021	0.310	1.000	0.739	1.818
818	0.012	0.355	1.000	0.729	1.898
819	0.006	0.364	1.000	0.726	1.762
820	0.009	0.333	1.000	0.722	1.813
821	0.011	0.332	1.000	0.722	1.805
822	0.009	0.327	1.000	0.721	1.729
823	0.014	0.343	1.000	0.728	1.856
824	0.011	0.355	1.000	0.726	1.812
825	0.006	0.324	1.000	0.733	1.830
826	0.007	0.299	1.000	0.739	1.885
827	0.004	0.285	1.000	0.746	1.754
828	0.016	0.284	1.000	0.753	1.793
829	0.007	0.304	1.000	0.754	1.817
830	0.006	0.310	1.000	0.758	1.778
831	0.023	0.326	0.999	0.754	1.812
832	0.009	0.315	1.000	0.756	1.851
833	0.007	0.294	1.000	0.760	1.736
834	0.016	0.325	1.000	0.754	1.805
835	0.006	0.336	1.000	0.748	1.882
836	0.013	0.313	1.000	0.747	1.818
837	0.002	0.286	1.000	0.745	1.807
838	0.014	0.292	1.000	0.745	1.844
839	0.006	0.314	1.000	0.746	1.832
840	0.006	0.341	1.000	0.740	1.858
841	0.005	0.353	1.000	0.739	1.752
842	0.003	0.348	1.000	0.739	1.814
843	0.005	0.331	1.000	0.740	1.857
844	0.002	0.306	1.000	0.742	1.771
845	0.006	0.328	1.000	0.730	1.801
846	0.008	0.349	1.000	0.727	1.868
847	0.002	0.369	1.000	0.723	1.828
848	0.010	0.331	1.000	0.763	1.864
849	0.002	0.318	1.000	0.766	1.883
850	0.005	0.312	1.000	0.768	1.773
851	0.003	0.308	1.000	0.766	1.814
852	0.010	0.286	1.000	0.767	1.707
853	0.018	0.275	1.000	0.764	1.786
854	0.002	0.276	1.000	0.764	1.708
855	0.020	0.298	1.000	0.768	1.806
856	0.005	0.322	1.000	0.765	1.983
857	0.011	0.316	1.000	0.766	1.936
858	0.003	0.293	1.000	0.767	1.860
859	0.008	0.277	1.000	0.767	1.794
860	0.001	0.266	1.000	0.765	1.915
861	0.001	0.259	1.000	0.766	1.707
862	0.008	0.269	1.000	0.766	1.759
863	0.001	0.289	1.000	0.762	1.823
864	0.002	0.301	1.000	0.758	1.848
865	0.003	0.307	1.000	0.758	1.799
866	0.004	0.308	1.000	0.756	1.865
867	0.009	0.319	1.000	0.752	1.807
868	0.004	0.312	1.000	0.751	1.806
869	0.001	0.310	1.000	0.751	1.870
870	0.004	0.300	1.000	0.752	1.888
871	0.009	0.290	1.000	0.754	1.879
872	0.001	0.293	1.000	0.752	1.879
873	0.012	0.276	1.000	0.752	1.856
874	0.004	0.288	1.000	0.754	1.783
875	0.006	0.314	1.000	0.756	1.789
876	0.005	0.329	1.000	0.756	1.869
877	0.013	0.301	1.000	0.756	1.847
878	0.008	0.267	1.000	0.758	1.783
879	0.009	0.260	1.000	0.759	1.796
880	0.008	0.274	1.000	0.761	1.777
881	0.001	0.290	1.000	0.761	1.748
882	0.008	0.296	1.000	0.762	1.774
883	0.003	0.293	1.000	0.762	1.773
884	0.004	0.295	1.000	0.762	1.945
885	0.005	0.297	1.000	0.761	1.836
886	0.004	0.293	1.000	0.760	1.834
887	0.005	0.272	1.000	0.765	1.918
888	0.006	0.270	1.000	0.766	1.806
889	0.003	0.278	1.000	0.763	1.812
890	0.004	0.281	1.000	0.761	1.784
891	0.003	0.283	1.000	0.759	1.983
892	0.002	0.279	1.000	0.758	1.783
893	0.006	0.291	1.000	0.758	1.924
894	0.009	0.315	1.000	0.756	1.798
895	0.005	0.347	1.000	0.751	1.790
896	0.011	0.338	1.000	0.754	1.779
897	0.005	0.284	1.000	0.758	1.776
898	0.023	0.264	0.999	0.758	1.856
899	0.007	0.288	1.000	0.757	1.786
900	0.005	0.306	1.000	0.760	1.839
901	0.014	0.310	1.000	0.760	1.808
902	0.004	0.307	1.000	0.760	1.780
903	0.003	0.292	1.000	0.762	1.767
904	0.002	0.285	1.000	0.762	1.841
905	0.013	0.296	1.000	0.761	1.868
906	0.005	0.325	1.000	0.760	1.799
907	0.002	0.339	1.000	0.758	1.786
908	0.003	0.332	1.000	0.757	1.729
909	0.006	0.325	1.000	0.760	1.898
910	0.001	0.311	1.000	0.762	1.780
911	0.001	0.299	1.000	0.762	1.823
912	0.002	0.293	1.000	0.764	1.791
913	0.001	0.292	1.000	0.765	1.758
914	0.002	0.300	1.000	0.764	1.812
915	0.012	0.318	0.999	0.762	1.792
916	0.009	0.317	1.000	0.760	1.804
917	0.002	0.302	1.000	0.758	1.865
918	0.002	0.294	1.000	0.756	1.797
919	0.001	0.287	1.000	0.755	1.770
920	0.004	0.288	1.000	0.753	1.834
921	0.001	0.290	1.000	0.754	1.834
922	0.004	0.307	1.000	0.755	1.817
923	0.007	0.334	1.000	0.751	1.886
924	0.006	0.344	1.000	0.750	1.961
925	0.005	0.315	1.000	0.756	1.789
926	0.001	0.294	1.000	0.762	1.765
927	0.012	0.289	1.000	0.762	1.755
928	0.003	0.285	1.000	0.759	1.860
929	0.005	0.285	1.000	0.754	1.930
930	0.006	0.316	1.000	0.750	1.875
931	0.005	0.355	1.000	0.742	1.790
932	0.005	0.356	1.000	0.740	1.754
933	0.009	0.304	1.000	0.740	1.777
934	0.002	0.299	1.000	0.742	1.805
935	0.013	0.284	1.000	0.750	1.806
936	0.011	0.314	1.000	0.752	1.768
937	0.001	0.347	1.000	0.758	1.751
938	0.016	0.358	1.000	0.755	1.907
939	0.007	0.347	1.000	0.755	1.758
940	0.004	0.317	1.000	0.756	1.847
941	0.004	0.293	1.000	0.757	1.886
942	0.010	0.293	1.000	0.758	1.894
943	0.001	0.302	1.000	0.759	1.902
944	0.002	0.316	1.000	0.758	1.746
945	0.002	0.325	1.000	0.756	1.835
946	0.002	0.314	1.000	0.760	1.935
947	0.001	0.306	1.000	0.760	1.811
948	0.001	0.300	1.000	0.762	1.788
949	0.015	0.304	0.999	0.762	1.768
950	0.001	0.312	1.000	0.760	1.796
951	0.005	0.327	1.000	0.760	1.909
952	0.002	0.339	1.000	0.761	1.871
953	0.002	0.346	1.000	0.761	1.745
954	0.001	0.347	1.000	0.760	1.795
955	0.007	0.342	1.000	0.760	1.819
956	0.001	0.331	1.000	0.760	1.878
957	0.002	0.319	1.000	0.762	1.900
958	0.001	0.312	1.000	0.760	1.842
959	0.011	0.318	1.000	0.760	1.787
960	0.002	0.335	1.000	0.760	1.833
961	0.005	0.341	1.000	0.758	1.968
962	0.002	0.344	1.000	0.758	1.778
963	0.020	0.333	1.000	0.758	1.814
964	0.001	0.339	1.000	0.756	1.858
965	0.000	0.341	1.000	0.756	1.986
966	0.002	0.326	1.000	0.756	1.818
967	0.004	0.320	1.000	0.759	1.707
968	0.001	0.319	1.000	0.758	1.787
969	0.001	0.319	1.000	0.759	1.754
970	0.008	0.339	1.000	0.760	1.841
971	0.004	0.350	1.000	0.760	1.791
972	0.002	0.344	1.000	0.758	1.836
973	0.003	0.318	1.000	0.760	1.880
974	0.001	0.298	1.000	0.760	1.877
975	0.003	0.295	1.000	0.761	1.796
976	0.001	0.299	1.000	0.759	1.801
977	0.003	0.318	1.000	0.755	1.781
978	0.003	0.327	1.000	0.760	1.767
979	0.015	0.314	1.000	0.762	1.780
980	0.009	0.316	1.000	0.766	1.832
981	0.003	0.348	1.000	0.768	1.824
982	0.005	0.355	1.000	0.772	1.766
983	0.003	0.327	1.000	0.774	1.798
984	0.002	0.281	1.000	0.776	1.866
985	0.006	0.272	1.000	0.780	1.791
986	0.022	0.281	1.000	0.772	1.879
987	0.002	0.346	1.000	0.768	1.894
988	0.015	0.357	1.000	0.760	1.760
989	0.006	0.322	1.000	0.766	1.961
990	0.002	0.310	1.000	0.768	1.783
991	0.022	0.311	0.999	0.769	1.813
992	0.001	0.326	1.000	0.776	1.772
993	0.001	0.329	1.000	0.780	1.922
994	0.005	0.325	1.000	0.779	1.777
995	0.004	0.322	1.000	0.780	1.799
996	0.008	0.323	1.000	0.784	1.818
997	0.005	0.324	1.000	0.789	1.947
998	0.002	0.319	1.000	0.794	1.890
999	0.001	0.317	1.000	0.795	1.758
